arquivo,classe,area_px,aspect_ratio,solidez,circularidade,perimetro
90_coleta_20260420_162057_erva_daninha_20260420_155827.jpg,erva_daninha,526552,0.75,0.0439,0.0036,43148
180_coleta_20260420_162057_erva_daninha_20260420_155827.jpg,erva_daninha,526552,1.3333,0.0439,0.0036,43148
270_coleta_20260420_162057_erva_daninha_20260420_155827.jpg,erva_daninha,526552,0.75,0.0439,0.0036,43148
0_coleta_20260420_161456_erva_daninha_20260420_161240.jpg,erva_daninha,421971,1.3333,0.0352,0.002,51387
90_coleta_20260420_161456_erva_daninha_20260420_161240.jpg,erva_daninha,421971,0.75,0.0352,0.002,51387
180_coleta_20260420_161456_erva_daninha_20260420_161240.jpg,erva_daninha,421971,1.3333,0.0352,0.002,51387
270_coleta_20260420_161456_erva_daninha_20260420_161240.jpg,erva_daninha,421971,0.75,0.0352,0.002,51387
0_IMG_20260419_160104156_HDR.jpg,erva_daninha,121236,1.0279,0.0168,0.004,19633
90_IMG_20260419_160104156_HDR.jpg,erva_daninha,121236,0.9729,0.0168,0.004,19633
180_IMG_20260419_160104156_HDR.jpg,erva_daninha,121236,1.0279,0.0168,0.004,19633
270_IMG_20260419_160104156_HDR.jpg,erva_daninha,121236,0.9729,0.0168,0.004,19633
0_coleta_20260420_161610_erva_daninha_20260420_161036.jpg,erva_daninha,363454,1.198,0.0337,0.0077,24340
90_coleta_20260420_161610_erva_daninha_20260420_161036.jpg,erva_daninha,363454,0.8347,0.0337,0.0077,24340
180_coleta_20260420_161610_erva_daninha_20260420_161036.jpg,erva_daninha,363454,1.198,0.0337,0.0077,24340
270_coleta_20260420_161610_erva_daninha_20260420_161036.jpg,erva_daninha,363454,0.8347,0.0337,0.0077,24340
0_coleta_20260420_161635_erva_daninha_20260420_160942.jpg,erva_daninha,681396,1.3039,0.0616,0.0033,50626
90_coleta_20260420_161635_erva_daninha_20260420_160942.jpg,erva_daninha,681396,0.7669,0.0616,0.0033,50626
180_coleta_20260420_161635_erva_daninha_20260420_160942.jpg,erva_daninha,681396,1.3039,0.0616,0.0033,50626
270_coleta_20260420_161635_erva_daninha_20260420_160942.jpg,erva_daninha,681396,0.7669,0.0616,0.0033,50626
0_coleta_20260420_155608_erva_daninha_20260420_154547.jpg,erva_daninha,397372,1.6904,0.0859,0.0053,30785
90_coleta_20260420_155608_erva_daninha_20260420_154547.jpg,erva_daninha,397372,0.5916,0.0859,0.0053,30785
180_coleta_20260420_155608_erva_daninha_20260420_154547.jpg,erva_daninha,397372,1.6904,0.0859,0.0053,30785
270_coleta_20260420_155608_erva_daninha_20260420_154547.jpg,erva_daninha,397372,0.5916,0.0859,0.0053,30785
