arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm
270_coleta_20260421_162642_erva_daninha_20260421_162526.jpg,erva_daninha,428731,0.035728,0.8821,0.042,0.0019,53310,81.4172
0_coleta_20260421_162727_erva_daninha_20260421_162434.jpg,erva_daninha,950867,0.079239,1.0755,0.1261,0.0014,91780,94.1214
90_coleta_20260421_162727_erva_daninha_20260421_162434.jpg,erva_daninha,950867,0.079239,0.9298,0.1261,0.0014,91780,94.1214
180_coleta_20260421_162727_erva_daninha_20260421_162434.jpg,erva_daninha,950867,0.079239,1.0755,0.1261,0.0014,91780,94.1214
270_coleta_20260421_162727_erva_daninha_20260421_162434.jpg,erva_daninha,950867,0.079239,0.9298,0.1261,0.0014,91780,94.1214
0_coleta_20260421_145910_erva_daninha_20260421_145446.jpg,erva_daninha,313547,0.026129,1.3362,0.0262,0.0017,47452,84.7429
90_coleta_20260421_145910_erva_daninha_20260421_145446.jpg,erva_daninha,313547,0.026129,0.7484,0.0262,0.0017,47452,84.7429
180_coleta_20260421_145910_erva_daninha_20260421_145446.jpg,erva_daninha,313547,0.026129,1.3362,0.0262,0.0017,47452,84.7429
270_coleta_20260421_145910_erva_daninha_20260421_145446.jpg,erva_daninha,313547,0.026129,0.7484,0.0262,0.0017,47452,84.7429
0_coleta_20260420_161651_erva_daninha_20260420_160919.jpg,erva_daninha,754644,0.062887,1.3333,0.0629,0.0014,83255,95.8383
90_coleta_20260420_161651_erva_daninha_20260420_160919.jpg,erva_daninha,754644,0.062887,0.75,0.0629,0.0014,83255,95.8383
180_coleta_20260420_161651_erva_daninha_20260420_160919.jpg,erva_daninha,754644,0.062887,1.3333,0.0629,0.0014,83255,95.8383
270_coleta_20260420_161651_erva_daninha_20260420_160919.jpg,erva_daninha,754644,0.062887,0.75,0.0629,0.0014,83255,95.8383
0_IMG_20260419_155918532_HDR.jpg,erva_daninha,100486,0.008374,1.1469,0.0222,0.0139,9537,30.0856
90_IMG_20260419_155918532_HDR.jpg,erva_daninha,100486,0.008374,0.8719,0.0222,0.0139,9537,30.0856
180_IMG_20260419_155918532_HDR.jpg,erva_daninha,100486,0.008374,1.1469,0.0222,0.0139,9537,30.0856
270_IMG_20260419_155918532_HDR.jpg,erva_daninha,100486,0.008374,0.8719,0.0222,0.0139,9537,30.0856
0_coleta_20260421_162630_erva_daninha_20260421_162539.jpg,erva_daninha,535155,0.044596,1.3962,0.0467,0.0013,73156,100.0023
90_coleta_20260421_162630_erva_daninha_20260421_162539.jpg,erva_daninha,535155,0.044596,0.7163,0.0467,0.0013,73156,100.0023
180_coleta_20260421_162630_erva_daninha_20260421_162539.jpg,erva_daninha,535155,0.044596,1.3962,0.0467,0.0013,73156,100.0023
270_coleta_20260421_162630_erva_daninha_20260421_162539.jpg,erva_daninha,535155,0.044596,0.7163,0.0467,0.0013,73156,100.0023
0_coleta_20260421_162635_erva_daninha_20260421_162532.jpg,erva_daninha,594726,0.049561,1.3317,0.0496,0.0018,63675,82.5678
90_coleta_20260421_162635_erva_daninha_20260421_162532.jpg,erva_daninha,594726,0.049561,0.7509,0.0496,0.0018,63675,82.5678
180_coleta_20260421_162635_erva_daninha_20260421_162532.jpg,erva_daninha,594726,0.049561,1.3317,0.0496,0.0018,63675,82.5678
270_coleta_20260421_162635_erva_daninha_20260421_162532.jpg,erva_daninha,594726,0.049561,0.7509,0.0496,0.0018,63675,82.5678
0_coleta_20260421_145924_erva_daninha_20260421_145439.jpg,erva_daninha,681872,0.056823,1.2733,0.0595,0.0024,60199,72.9017
90_coleta_20260421_145924_erva_daninha_20260421_145439.jpg,erva_daninha,681872,0.056823,0.7853,0.0595,0.0024,60199,72.9017
180_coleta_20260421_145924_erva_daninha_20260421_145439.jpg,erva_daninha,681872,0.056823,1.2733,0.0595,0.0024,60199,72.9017
270_coleta_20260421_145924_erva_daninha_20260421_145439.jpg,erva_daninha,681872,0.056823,0.7853,0.0595,0.0024,60199,72.9017
0_coleta_20260421_145851_erva_daninha_20260421_145506.jpg,erva_daninha,579466,0.048289,1.3333,0.0483,0.0001,338287,444.3972
90_coleta_20260421_145851_erva_daninha_20260421_145506.jpg,erva_daninha,579466,0.048289,0.75,0.0483,0.0001,338287,444.3972
180_coleta_20260421_145851_erva_daninha_20260421_145506.jpg,erva_daninha,579466,0.048289,1.3333,0.0483,0.0001,338287,444.3972
270_coleta_20260421_145851_erva_daninha_20260421_145506.jpg,erva_daninha,579466,0.048289,0.75,0.0483,0.0001,338287,444.3972
0_coleta_20260421_145804_erva_daninha_20260421_145623.jpg,erva_daninha,653646,0.05447,1.2211,0.0725,0.0021,62102,76.8129
90_coleta_20260421_145804_erva_daninha_20260421_145623.jpg,erva_daninha,653646,0.05447,0.8189,0.0725,0.0021,62102,76.8129
180_coleta_20260421_145804_erva_daninha_20260421_145623.jpg,erva_daninha,653646,0.05447,1.2211,0.0725,0.0021,62102,76.8129
270_coleta_20260421_145804_erva_daninha_20260421_145623.jpg,erva_daninha,653646,0.05447,0.8189,0.0725,0.0021,62102,76.8129
0_coleta_20260421_162736_erva_daninha_20260421_162427.jpg,erva_daninha,345496,0.028791,1.3333,0.0288,0.0032,36947,62.8576
90_coleta_20260421_162736_erva_daninha_20260421_162427.jpg,erva_daninha,345496,0.028791,0.75,0.0288,0.0032,36947,62.8576
180_coleta_20260421_162736_erva_daninha_20260421_162427.jpg,erva_daninha,345496,0.028791,1.3333,0.0288,0.0032,36947,62.8576
270_coleta_20260421_162736_erva_daninha_20260421_162427.jpg,erva_daninha,345496,0.028791,0.75,0.0288,0.0032,36947,62.8576
0_coleta_20260421_145849_erva_daninha_20260421_145507.jpg,erva_daninha,692684,0.057724,1.3333,0.0577,0.0001,387117,465.1303
90_coleta_20260421_145849_erva_daninha_20260421_145507.jpg,erva_daninha,692684,0.057724,0.75,0.0577,0.0001,387117,465.1303
180_coleta_20260421_145849_erva_daninha_20260421_145507.jpg,erva_daninha,692684,0.057724,1.3333,0.0577,0.0001,387117,465.1303
270_coleta_20260421_145849_erva_daninha_20260421_145507.jpg,erva_daninha,692684,0.057724,0.75,0.0577,0.0001,387117,465.1303
0_IMG_20260419_160132780_HDR.jpg,erva_daninha,128832,0.010736,1.5195,0.0346,0.0081,14174,39.4894
90_IMG_20260419_160132780_HDR.jpg,erva_daninha,128832,0.010736,0.6581,0.0346,0.0081,14174,39.4894
180_IMG_20260419_160132780_HDR.jpg,erva_daninha,128832,0.010736,1.5195,0.0346,0.0081,14174,39.4894
270_IMG_20260419_160132780_HDR.jpg,erva_daninha,128832,0.010736,0.6581,0.0346,0.0081,14174,39.4894
0_coleta_20260420_161544_erva_daninha_20260420_161118.jpg,erva_daninha,7453019,0.621085,1.3333,0.6211,0.0002,638497,233.8798
90_coleta_20260420_161544_erva_daninha_20260420_161118.jpg,erva_daninha,7453019,0.621085,0.75,0.6211,0.0002,638497,233.8798
180_coleta_20260420_161544_erva_daninha_20260420_161118.jpg,erva_daninha,7453019,0.621085,1.3333,0.6211,0.0002,638497,233.8798
270_coleta_20260420_161544_erva_daninha_20260420_161118.jpg,erva_daninha,7453019,0.621085,0.75,0.6211,0.0002,638497,233.8798
0_coleta_20260421_162726_erva_daninha_20260421_162435.jpg,erva_daninha,917737,0.076478,1.4692,0.095,0.0015,87630,91.4732
90_coleta_20260421_162726_erva_daninha_20260421_162435.jpg,erva_daninha,917737,0.076478,0.6806,0.095,0.0015,87630,91.4732
180_coleta_20260421_162726_erva_daninha_20260421_162435.jpg,erva_daninha,917737,0.076478,1.4692,0.095,0.0015,87630,91.4732
270_coleta_20260421_162726_erva_daninha_20260421_162435.jpg,erva_daninha,917737,0.076478,0.6806,0.095,0.0015,87630,91.4732
0_coleta_20260421_145855_erva_daninha_20260421_145501.jpg,erva_daninha,172246,0.014354,1.1693,0.0164,0.003,26891,64.7936
90_coleta_20260421_145855_erva_daninha_20260421_145501.jpg,erva_daninha,172246,0.014354,0.8552,0.0164,0.003,26891,64.7936
180_coleta_20260421_145855_erva_daninha_20260421_145501.jpg,erva_daninha,172246,0.014354,1.1693,0.0164,0.003,26891,64.7936
270_coleta_20260421_145855_erva_daninha_20260421_145501.jpg,erva_daninha,172246,0.014354,0.8552,0.0164,0.003,26891,64.7936
0_IMG_20260419_155948980_HDR.jpg,erva_daninha,73357,0.006113,1.2364,0.0216,0.0078,10906,40.2666
90_IMG_20260419_155948980_HDR.jpg,erva_daninha,73357,0.006113,0.8088,0.0216,0.0078,10906,40.2666
180_IMG_20260419_155948980_HDR.jpg,erva_daninha,73357,0.006113,1.2364,0.0216,0.0078,10906,40.2666
270_IMG_20260419_155948980_HDR.jpg,erva_daninha,73357,0.006113,0.8088,0.0216,0.0078,10906,40.2666
0_coleta_20260421_145823_erva_daninha_20260421_145549.jpg,erva_daninha,325018,0.027085,1.3984,0.0289,0.0681,7744,13.5835
90_coleta_20260421_145823_erva_daninha_20260421_145549.jpg,erva_daninha,325018,0.027085,0.7151,0.0289,0.0681,7744,13.5835
180_coleta_20260421_145823_erva_daninha_20260421_145549.jpg,erva_daninha,325018,0.027085,1.3984,0.0289,0.0681,7744,13.5835
270_coleta_20260421_145823_erva_daninha_20260421_145549.jpg,erva_daninha,325018,0.027085,0.7151,0.0289,0.0681,7744,13.5835
0_coleta_20260421_145826_erva_daninha_20260421_145545.jpg,erva_daninha,164006,0.013667,1.1925,0.0155,0.0467,6645,16.4084
90_coleta_20260421_145826_erva_daninha_20260421_145545.jpg,erva_daninha,164006,0.013667,0.8385,0.0155,0.0467,6645,16.4084
180_coleta_20260421_145826_erva_daninha_20260421_145545.jpg,erva_daninha,164006,0.013667,1.1925,0.0155,0.0467,6645,16.4084
270_coleta_20260421_145826_erva_daninha_20260421_145545.jpg,erva_daninha,164006,0.013667,0.8385,0.0155,0.0467,6645,16.4084
0_coleta_20260421_145814_erva_daninha_20260421_145613.jpg,erva_daninha,413516,0.03446,1.0749,0.0438,0.0038,36797,57.2224
90_coleta_20260421_145814_erva_daninha_20260421_145613.jpg,erva_daninha,413516,0.03446,0.9303,0.0438,0.0038,36797,57.2224
180_coleta_20260421_145814_erva_daninha_20260421_145613.jpg,erva_daninha,413516,0.03446,1.0749,0.0438,0.0038,36797,57.2224
270_coleta_20260421_145814_erva_daninha_20260421_145613.jpg,erva_daninha,413516,0.03446,0.9303,0.0438,0.0038,36797,57.2224
0_coleta_20260420_161521_erva_daninha_20260420_161147.jpg,erva_daninha,6291856,0.524321,1.3333,0.5243,0.0001,726519,289.6394
90_coleta_20260420_161521_erva_daninha_20260420_161147.jpg,erva_daninha,6291856,0.524321,0.75,0.5243,0.0001,726519,289.6394
180_coleta_20260420_161521_erva_daninha_20260420_161147.jpg,erva_daninha,6291856,0.524321,1.3333,0.5243,0.0001,726519,289.6394
270_coleta_20260420_161521_erva_daninha_20260420_161147.jpg,erva_daninha,6291856,0.524321,0.75,0.5243,0.0001,726519,289.6394
0_coleta_20260420_161622_erva_daninha_20260420_161024.jpg,erva_daninha,87213,0.007268,0.9213,0.0112,0.0184,7715,26.1243
90_coleta_20260420_161622_erva_daninha_20260420_161024.jpg,erva_daninha,87213,0.007268,1.0854,0.0112,0.0184,7715,26.1243
180_coleta_20260420_161622_erva_daninha_20260420_161024.jpg,erva_daninha,87213,0.007268,0.9213,0.0112,0.0184,7715,26.1243
270_coleta_20260420_161622_erva_daninha_20260420_161024.jpg,erva_daninha,87213,0.007268,1.0854,0.0112,0.0184,7715,26.1243
0_IMG_20260419_155843956_HDR.jpg,erva_daninha,143094,0.011924,0.5363,0.0296,0.0068,16278,43.0319
90_IMG_20260419_155843956_HDR.jpg,erva_daninha,143094,0.011924,1.8645,0.0296,0.0068,16278,43.0319
180_IMG_20260419_155843956_HDR.jpg,erva_daninha,143094,0.011924,0.5363,0.0296,0.0068,16278,43.0319
270_IMG_20260419_155843956_HDR.jpg,erva_daninha,143094,0.011924,1.8645,0.0296,0.0068,16278,43.0319
0_coleta_20260420_161508_erva_daninha_20260420_161150.jpg,erva_daninha,6307338,0.525612,1.3333,0.5256,0.0001,761288,303.1279
90_coleta_20260420_161508_erva_daninha_20260420_161150.jpg,erva_daninha,6307338,0.525612,0.75,0.5256,0.0001,761288,303.1279
180_coleta_20260420_161508_erva_daninha_20260420_161150.jpg,erva_daninha,6307338,0.525612,1.3333,0.5256,0.0001,761288,303.1279
270_coleta_20260420_161508_erva_daninha_20260420_161150.jpg,erva_daninha,6307338,0.525612,0.75,0.5256,0.0001,761288,303.1279
0_coleta_20260420_161702_erva_daninha_20260420_160857.jpg,erva_daninha,1793670,0.149473,1.3333,0.1495,0.0003,278045,207.6079
90_coleta_20260420_161702_erva_daninha_20260420_160857.jpg,erva_daninha,1793670,0.149473,0.75,0.1495,0.0003,278045,207.6079
180_coleta_20260420_161702_erva_daninha_20260420_160857.jpg,erva_daninha,1793670,0.149473,1.3333,0.1495,0.0003,278045,207.6079
270_coleta_20260420_161702_erva_daninha_20260420_160857.jpg,erva_daninha,1793670,0.149473,0.75,0.1495,0.0003,278045,207.6079
0_IMG_20260419_160205485_HDR.jpg,erva_daninha,123144,0.010262,1.2211,0.0263,0.0083,13658,38.9207
90_IMG_20260419_160205485_HDR.jpg,erva_daninha,123144,0.010262,0.8189,0.0263,0.0083,13658,38.9207
180_IMG_20260419_160205485_HDR.jpg,erva_daninha,123144,0.010262,1.2211,0.0263,0.0083,13658,38.9207
270_IMG_20260419_160205485_HDR.jpg,erva_daninha,123144,0.010262,0.8189,0.0263,0.0083,13658,38.9207
0_coleta_20260421_145835_erva_daninha_20260421_145536.jpg,erva_daninha,384536,0.032045,1.2467,0.0343,0.002,48922,78.8925
90_coleta_20260421_145835_erva_daninha_20260421_145536.jpg,erva_daninha,384536,0.032045,0.8021,0.0343,0.002,48922,78.8925
180_coleta_20260421_145835_erva_daninha_20260421_145536.jpg,erva_daninha,384536,0.032045,1.2467,0.0343,0.002,48922,78.8925
270_coleta_20260421_145835_erva_daninha_20260421_145536.jpg,erva_daninha,384536,0.032045,0.8021,0.0343,0.002,48922,78.8925
0_coleta_20260421_162705_erva_daninha_20260421_162503.jpg,erva_daninha,922753,0.076896,1.3879,0.08,0.0008,119022,123.9038
90_coleta_20260421_162705_erva_daninha_20260421_162503.jpg,erva_daninha,922753,0.076896,0.7205,0.08,0.0008,119022,123.9038
180_coleta_20260421_162705_erva_daninha_20260421_162503.jpg,erva_daninha,922753,0.076896,1.3879,0.08,0.0008,119022,123.9038
270_coleta_20260421_162705_erva_daninha_20260421_162503.jpg,erva_daninha,922753,0.076896,0.7205,0.08,0.0008,119022,123.9038
0_coleta_20260420_161639_erva_daninha_20260420_160937.jpg,erva_daninha,1586671,0.132223,1.3333,0.1322,0.0023,92407,73.3604
90_coleta_20260420_161639_erva_daninha_20260420_160937.jpg,erva_daninha,1586671,0.132223,0.75,0.1322,0.0023,92407,73.3604
180_coleta_20260420_161639_erva_daninha_20260420_160937.jpg,erva_daninha,1586671,0.132223,1.3333,0.1322,0.0023,92407,73.3604
270_coleta_20260420_161639_erva_daninha_20260420_160937.jpg,erva_daninha,1586671,0.132223,0.75,0.1322,0.0023,92407,73.3604
0_coleta_20260420_161958_erva_daninha_20260420_160027.jpg,erva_daninha,3197012,0.266418,1.3333,0.2664,0.0008,221250,123.7403
90_coleta_20260420_161958_erva_daninha_20260420_160027.jpg,erva_daninha,3197012,0.266418,0.75,0.2664,0.0008,221250,123.7403
180_coleta_20260420_161958_erva_daninha_20260420_160027.jpg,erva_daninha,3197012,0.266418,1.3333,0.2664,0.0008,221250,123.7403
270_coleta_20260420_161958_erva_daninha_20260420_160027.jpg,erva_daninha,3197012,0.266418,0.75,0.2664,0.0008,221250,123.7403
0_coleta_20260420_162104_erva_daninha_20260420_155819.jpg,erva_daninha,539892,0.044991,0.881,0.0681,0.0043,39686,54.0112
90_coleta_20260420_162104_erva_daninha_20260420_155819.jpg,erva_daninha,539892,0.044991,1.1351,0.0681,0.0043,39686,54.0112
180_coleta_20260420_162104_erva_daninha_20260420_155819.jpg,erva_daninha,539892,0.044991,0.881,0.0681,0.0043,39686,54.0112
270_coleta_20260420_162104_erva_daninha_20260420_155819.jpg,erva_daninha,539892,0.044991,1.1351,0.0681,0.0043,39686,54.0112
0_coleta_20260421_145831_erva_daninha_20260421_145539.jpg,erva_daninha,223514,0.018626,1.1881,0.0237,0.001,53337,112.8174
90_coleta_20260421_145831_erva_daninha_20260421_145539.jpg,erva_daninha,223514,0.018626,0.8416,0.0237,0.001,53337,112.8174
180_coleta_20260421_145831_erva_daninha_20260421_145539.jpg,erva_daninha,223514,0.018626,1.1881,0.0237,0.001,53337,112.8174
270_coleta_20260421_145831_erva_daninha_20260421_145539.jpg,erva_daninha,223514,0.018626,0.8416,0.0237,0.001,53337,112.8174
0_coleta_20260421_145836_erva_daninha_20260421_145535.jpg,erva_daninha,426315,0.035526,1.279,0.037,0.0028,44092,67.5296
90_coleta_20260421_145836_erva_daninha_20260421_145535.jpg,erva_daninha,426315,0.035526,0.7819,0.037,0.0028,44092,67.5296
180_coleta_20260421_145836_erva_daninha_20260421_145535.jpg,erva_daninha,426315,0.035526,1.279,0.037,0.0028,44092,67.5296
270_coleta_20260421_145836_erva_daninha_20260421_145535.jpg,erva_daninha,426315,0.035526,0.7819,0.037,0.0028,44092,67.5296
0_coleta_20260420_161536_erva_daninha_20260420_161142.jpg,erva_daninha,6875248,0.572937,1.3333,0.5729,0.0001,762315,290.7303
90_coleta_20260420_161536_erva_daninha_20260420_161142.jpg,erva_daninha,6875248,0.572937,0.75,0.5729,0.0001,762315,290.7303
180_coleta_20260420_161536_erva_daninha_20260420_161142.jpg,erva_daninha,6875248,0.572937,1.3333,0.5729,0.0001,762315,290.7303
270_coleta_20260420_161536_erva_daninha_20260420_161142.jpg,erva_daninha,6875248,0.572937,0.75,0.5729,0.0001,762315,290.7303
0_coleta_20260420_161643_erva_daninha_20260420_160935.jpg,erva_daninha,493637,0.041136,1.3532,0.0417,0.0107,24094,34.293
90_coleta_20260420_161643_erva_daninha_20260420_160935.jpg,erva_daninha,493637,0.041136,0.739,0.0417,0.0107,24094,34.293
180_coleta_20260420_161643_erva_daninha_20260420_160935.jpg,erva_daninha,493637,0.041136,1.3532,0.0417,0.0107,24094,34.293
270_coleta_20260420_161643_erva_daninha_20260420_160935.jpg,erva_daninha,493637,0.041136,0.739,0.0417,0.0107,24094,34.293
0_coleta_20260420_161512_erva_daninha_20260420_161151.jpg,erva_daninha,6159508,0.513292,1.3333,0.5133,0.0001,796432,320.9044
90_coleta_20260420_161512_erva_daninha_20260420_161151.jpg,erva_daninha,6159508,0.513292,0.75,0.5133,0.0001,796432,320.9044
180_coleta_20260420_161512_erva_daninha_20260420_161151.jpg,erva_daninha,6159508,0.513292,1.3333,0.5133,0.0001,796432,320.9044
270_coleta_20260420_161512_erva_daninha_20260420_161151.jpg,erva_daninha,6159508,0.513292,0.75,0.5133,0.0001,796432,320.9044
0_coleta_20260420_161518_erva_daninha_20260420_161148.jpg,erva_daninha,6036779,0.503065,1.3333,0.5031,0.0001,812819,330.8196
90_coleta_20260420_161518_erva_daninha_20260420_161148.jpg,erva_daninha,6036779,0.503065,0.75,0.5031,0.0001,812819,330.8196
180_coleta_20260420_161518_erva_daninha_20260420_161148.jpg,erva_daninha,6036779,0.503065,1.3333,0.5031,0.0001,812819,330.8196
270_coleta_20260420_161518_erva_daninha_20260420_161148.jpg,erva_daninha,6036779,0.503065,0.75,0.5031,0.0001,812819,330.8196
0_IMG_20260419_160045479_HDR.jpg,erva_daninha,66065,0.005505,1.1165,0.0112,0.0065,11341,44.1231
90_IMG_20260419_160045479_HDR.jpg,erva_daninha,66065,0.005505,0.8956,0.0112,0.0065,11341,44.1231
180_IMG_20260419_160045479_HDR.jpg,erva_daninha,66065,0.005505,1.1165,0.0112,0.0065,11341,44.1231
270_IMG_20260419_160045479_HDR.jpg,erva_daninha,66065,0.005505,0.8956,0.0112,0.0065,11341,44.1231
0_coleta_20260421_162719_erva_daninha_20260421_162448.jpg,erva_daninha,6397229,0.533102,1.3333,0.5331,0.0003,544168,215.1479
90_coleta_20260421_162719_erva_daninha_20260421_162448.jpg,erva_daninha,6397229,0.533102,0.75,0.5331,0.0003,544168,215.1479
180_coleta_20260421_162719_erva_daninha_20260421_162448.jpg,erva_daninha,6397229,0.533102,1.3333,0.5331,0.0003,544168,215.1479
270_coleta_20260421_162719_erva_daninha_20260421_162448.jpg,erva_daninha,6397229,0.533102,0.75,0.5331,0.0003,544168,215.1479
0_coleta_20260421_145813_erva_daninha_20260421_145612.jpg,erva_daninha,444201,0.037017,1.2158,0.0453,0.0019,54230,81.3673
90_coleta_20260421_145813_erva_daninha_20260421_145612.jpg,erva_daninha,444201,0.037017,0.8225,0.0453,0.0019,54230,81.3673
180_coleta_20260421_145813_erva_daninha_20260421_145612.jpg,erva_daninha,444201,0.037017,1.2158,0.0453,0.0019,54230,81.3673
270_coleta_20260421_145813_erva_daninha_20260421_145612.jpg,erva_daninha,444201,0.037017,0.8225,0.0453,0.0019,54230,81.3673
0_IMG_20260419_160015062_HDR.jpg,erva_daninha,70508,0.005876,0.9815,0.0146,0.0106,9136,34.4062
90_IMG_20260419_160015062_HDR.jpg,erva_daninha,70508,0.005876,1.0188,0.0146,0.0106,9136,34.4062
180_IMG_20260419_160015062_HDR.jpg,erva_daninha,70508,0.005876,0.9815,0.0146,0.0106,9136,34.4062
270_IMG_20260419_160015062_HDR.jpg,erva_daninha,70508,0.005876,1.0188,0.0146,0.0106,9136,34.4062
0_coleta_20260421_162749_erva_daninha_20260421_162411.jpg,erva_daninha,2450738,0.204228,1.3333,0.2042,0.0002,376176,240.2938
90_coleta_20260421_162749_erva_daninha_20260421_162411.jpg,erva_daninha,2450738,0.204228,0.75,0.2042,0.0002,376176,240.2938
180_coleta_20260421_162749_erva_daninha_20260421_162411.jpg,erva_daninha,2450738,0.204228,1.3333,0.2042,0.0002,376176,240.2938
270_coleta_20260421_162749_erva_daninha_20260421_162411.jpg,erva_daninha,2450738,0.204228,0.75,0.2042,0.0002,376176,240.2938
0_coleta_20260420_162119_erva_daninha_20260420_155807.jpg,erva_daninha,3231489,0.269291,1.3333,0.2693,0.0002,434348,241.622
90_coleta_20260420_162119_erva_daninha_20260420_155807.jpg,erva_daninha,3231489,0.269291,0.75,0.2693,0.0002,434348,241.622
180_coleta_20260420_162119_erva_daninha_20260420_155807.jpg,erva_daninha,3231489,0.269291,1.3333,0.2693,0.0002,434348,241.622
270_coleta_20260420_162119_erva_daninha_20260420_155807.jpg,erva_daninha,3231489,0.269291,0.75,0.2693,0.0002,434348,241.622
0_coleta_20260420_161726_erva_daninha_20260420_160814.jpg,erva_daninha,763945,0.063662,1.3333,0.0637,0.0018,72583,83.0432
90_coleta_20260420_161726_erva_daninha_20260420_160814.jpg,erva_daninha,763945,0.063662,0.75,0.0637,0.0018,72583,83.0432
180_coleta_20260420_161726_erva_daninha_20260420_160814.jpg,erva_daninha,763945,0.063662,1.3333,0.0637,0.0018,72583,83.0432
270_coleta_20260420_161726_erva_daninha_20260420_160814.jpg,erva_daninha,763945,0.063662,0.75,0.0637,0.0018,72583,83.0432
0_coleta_20260420_161733_erva_daninha_20260420_160800.jpg,erva_daninha,853536,0.071128,1.3333,0.0711,0.0013,91917,99.4913
90_coleta_20260420_161733_erva_daninha_20260420_160800.jpg,erva_daninha,853536,0.071128,0.75,0.0711,0.0013,91917,99.4913
180_coleta_20260420_161733_erva_daninha_20260420_160800.jpg,erva_daninha,853536,0.071128,1.3333,0.0711,0.0013,91917,99.4913
270_coleta_20260420_161733_erva_daninha_20260420_160800.jpg,erva_daninha,853536,0.071128,0.75,0.0711,0.0013,91917,99.4913
0_coleta_20260421_162653_erva_daninha_20260421_162518.jpg,erva_daninha,219452,0.018288,1.0583,0.023,0.004,26197,55.9219
90_coleta_20260421_162653_erva_daninha_20260421_162518.jpg,erva_daninha,219452,0.018288,0.9449,0.023,0.004,26197,55.9219
180_coleta_20260421_162653_erva_daninha_20260421_162518.jpg,erva_daninha,219452,0.018288,1.0583,0.023,0.004,26197,55.9219
270_coleta_20260421_162653_erva_daninha_20260421_162518.jpg,erva_daninha,219452,0.018288,0.9449,0.023,0.004,26197,55.9219
0_coleta_20260420_161736_erva_daninha_20260420_160747.jpg,erva_daninha,479550,0.039962,1.3333,0.04,0.0009,82039,118.4686
90_coleta_20260420_161736_erva_daninha_20260420_160747.jpg,erva_daninha,479550,0.039962,0.75,0.04,0.0009,82039,118.4686
180_coleta_20260420_161736_erva_daninha_20260420_160747.jpg,erva_daninha,479550,0.039962,1.3333,0.04,0.0009,82039,118.4686
270_coleta_20260420_161736_erva_daninha_20260420_160747.jpg,erva_daninha,479550,0.039962,0.75,0.04,0.0009,82039,118.4686
0_coleta_20260421_145802_erva_daninha_20260421_145625.jpg,erva_daninha,808551,0.067379,1.162,0.0773,0.0014,86103,95.7557
90_coleta_20260421_145802_erva_daninha_20260421_145625.jpg,erva_daninha,808551,0.067379,0.8606,0.0773,0.0014,86103,95.7557
180_coleta_20260421_145802_erva_daninha_20260421_145625.jpg,erva_daninha,808551,0.067379,1.162,0.0773,0.0014,86103,95.7557
270_coleta_20260421_145802_erva_daninha_20260421_145625.jpg,erva_daninha,808551,0.067379,0.8606,0.0773,0.0014,86103,95.7557
0_coleta_20260421_145845_erva_daninha_20260421_145518.jpg,erva_daninha,4638125,0.38651,1.3491,0.3911,0.0003,469982,218.2278
90_coleta_20260421_145845_erva_daninha_20260421_145518.jpg,erva_daninha,4638125,0.38651,0.7412,0.3911,0.0003,469982,218.2278
180_coleta_20260421_145845_erva_daninha_20260421_145518.jpg,erva_daninha,4638125,0.38651,1.3491,0.3911,0.0003,469982,218.2278
270_coleta_20260421_145845_erva_daninha_20260421_145518.jpg,erva_daninha,4638125,0.38651,0.7412,0.3911,0.0003,469982,218.2278
0_IMG_20260419_155926645_HDR.jpg,erva_daninha,79068,0.006589,1.6492,0.0487,0.0093,10360,36.8434
90_IMG_20260419_155926645_HDR.jpg,erva_daninha,79068,0.006589,0.6064,0.0487,0.0093,10360,36.8434
180_IMG_20260419_155926645_HDR.jpg,erva_daninha,79068,0.006589,1.6492,0.0487,0.0093,10360,36.8434
270_IMG_20260419_155926645_HDR.jpg,erva_daninha,79068,0.006589,0.6064,0.0487,0.0093,10360,36.8434
0_coleta_20260420_162115_erva_daninha_20260420_155811.jpg,erva_daninha,3739830,0.311652,1.3333,0.3117,0.0003,375150,193.9899
90_coleta_20260420_162115_erva_daninha_20260420_155811.jpg,erva_daninha,3739830,0.311652,0.75,0.3117,0.0003,375150,193.9899
180_coleta_20260420_162115_erva_daninha_20260420_155811.jpg,erva_daninha,3739830,0.311652,1.3333,0.3117,0.0003,375150,193.9899
270_coleta_20260420_162115_erva_daninha_20260420_155811.jpg,erva_daninha,3739830,0.311652,0.75,0.3117,0.0003,375150,193.9899
0_coleta_20260421_145907_erva_daninha_20260421_145450.jpg,erva_daninha,435356,0.03628,1.3333,0.0363,0.0023,48524,73.5418
90_coleta_20260421_145907_erva_daninha_20260421_145450.jpg,erva_daninha,435356,0.03628,0.75,0.0363,0.0023,48524,73.5418
180_coleta_20260421_145907_erva_daninha_20260421_145450.jpg,erva_daninha,435356,0.03628,1.3333,0.0363,0.0023,48524,73.5418
270_coleta_20260421_145907_erva_daninha_20260421_145450.jpg,erva_daninha,435356,0.03628,0.75,0.0363,0.0023,48524,73.5418
0_coleta_20260421_162708_erva_daninha_20260421_162502.jpg,erva_daninha,1311946,0.109329,1.1663,0.125,0.0009,138056,120.5306
